tau delay,labjack reading
0.0001,3.0785343647003174
0.0001292929292929293,3.3545467853546143
0.0001585858585858586,3.82090425491333
0.00018787878787878787,3.958792209625244
0.0002171717171717172,3.992554187774658
0.00024646464646464647,3.3109242916107178
0.00027575757575757574,3.760085344314575
0.00030505050505050507,4.5228071212768555
0.00033434343434343434,3.4959843158721924
0.0003636363636363636,4.265647888183594
0.00039292929292929294,3.739102363586426
0.0004222222222222222,4.5982985496521
0.0004515151515151515,3.8671298027038574
0.0004808080808080808,3.5935628414154053
0.0005101010101010101,3.3012216091156006
0.0005393939393939395,4.694535732269287
0.0005686868686868687,3.5156261920928955
0.000597979797979798,3.141167640686035
0.0006272727272727273,3.59600830078125
0.0006565656565656567,4.601926803588867
0.000685858585858586,3.2198143005371094
0.0007151515151515152,3.572737693786621
0.0007444444444444445,3.170038938522339
0.0007737373737373738,4.67363166809082
0.000803030303030303,3.478551149368286
0.0008323232323232324,3.9940528869628906
0.0008616161616161617,3.982299327850342
0.000890909090909091,4.186370372772217
0.0009202020202020202,3.5636661052703857
0.0009494949494949495,3.1462161540985107
0.000978787878787879,3.5713179111480713
0.0010080808080808082,4.5343241691589355
0.0010373737373737374,3.519491672515869
0.0010666666666666667,3.3030359745025635
0.001095959595959596,3.5680835247039795
0.0011252525252525253,3.9443564414978027
0.0011545454545454545,3.8239808082580566
0.0011838383838383838,3.875964879989624
0.0012131313131313133,3.520280361175537
0.0012424242424242426,4.5971150398254395
0.0012717171717171718,3.6338722705841064
0.0013010101010101011,3.450942039489746
0.0013303030303030304,3.5531747341156006
0.0013595959595959597,3.7751519680023193
0.001388888888888889,4.446369171142578
0.0014181818181818182,4.145429611206055
0.0014474747474747475,4.177772045135498
0.0014767676767676768,3.977092981338501
0.001506060606060606,3.739654541015625
0.0015353535353535355,3.326937675476074
0.0015646464646464648,4.148427486419678
0.001593939393939394,3.6342666149139404
0.0016232323232323233,3.7199337482452393
0.0016525252525252526,3.9960250854492188
0.001681818181818182,4.066941261291504
0.0017111111111111112,3.4548861980438232
0.0017404040404040404,4.595458507537842
0.0017696969696969697,4.03231143951416
0.001798989898989899,4.085793972015381
0.0018282828282828285,3.589618682861328
0.0018575757575757577,3.983245849609375
0.001886868686868687,4.040751934051514
0.0019161616161616163,4.115848541259766
0.0019454545454545456,3.496063232421875
0.0019747474747474746,3.493460178375244
0.002004040404040404,4.602558135986328
0.002033333333333333,4.10938024520874
0.0020626262626262624,3.7649760246276855
0.0020919191919191917,3.504582643508911
0.002121212121212121,3.5377135276794434
0.0021505050505050503,3.8468568325042725
0.0021797979797979795,4.46340799331665
0.002209090909090909,3.7059714794158936
0.002238383838383838,3.5585386753082275
0.0022676767676767674,3.5738420486450195
0.002296969696969697,4.22699499130249
0.0023262626262626263,3.2396929264068604
0.0023555555555555556,3.5639028549194336
0.002384848484848485,3.7940051555633545
0.002414141414141414,3.346816301345825
0.0024434343434343434,3.6469669342041016
0.0024727272727272727,4.37166690826416
0.002502020202020202,3.24687123298645
0.0025313131313131313,3.6834897994995117
0.0025606060606060605,4.303354263305664
0.00258989898989899,3.7486472129821777
0.002619191919191919,3.391385316848755
0.0026484848484848483,3.4073984622955322
0.0026777777777777776,3.9064927101135254
0.002707070707070707,3.6682653427124023
0.002736363636363636,5.054874420166016
0.0027656565656565654,3.147399425506592
0.0027949494949494947,3.7012383937835693
0.002824242424242424,3.413630247116089
0.0028535353535353533,3.7351582050323486
0.0028828282828282825,4.680021286010742
0.002912121212121212,3.5909597873687744
0.0029414141414141415,3.009669303894043
0.002970707070707071,3.536609172821045
0.003,3.5865423679351807
